Epsilon,MeanLoss,MeanRewardO,MeanRewardX,StartingPlayer,Winner
0.574941698258882,1.1053533554077148,-0.2,0.2,1,1
0.574828721217311,0.5262786746025085,0.16666666666666666,-0.16666666666666666,1,-1
0.5747157667688889,0.578418493270874,-0.1111111111111111,0.1111111111111111,1,1
0.5746028349090975,0.5794162750244141,-0.125,0.125,-1,1
0.5744899256334196,0.6012067794799805,0.14285714285714285,-0.14285714285714285,-1,-1
0.5743770389373388,0.12163259834051132,0.0,0.0,-1,0
0.5742641748163397,1.0433733463287354,0.14285714285714285,-0.14285714285714285,-1,-1
0.5741513332659076,0.6823360323905945,-0.14285714285714285,0.14285714285714285,1,1
0.574038514281529,0.538258969783783,-0.125,0.125,-1,1
0.573925717858691,1.0402114391326904,-0.2,0.2,1,1
0.5738129439928816,0.6145332455635071,-0.125,0.125,-1,1
0.5737001926795903,0.5530588626861572,0.14285714285714285,-0.14285714285714285,-1,-1
0.5735874639143066,0.8797874450683594,0.2,-0.2,-1,-1
0.5734747576925217,0.11324255168437958,0.0,0.0,-1,0
0.5733620740097269,1.0125248432159424,0.1111111111111111,-0.1111111111111111,-1,-1
0.5732494128614154,0.14545707404613495,0.0,0.0,1,0
0.5731367742430804,0.6099651455879211,-0.2,0.2,1,1
0.5730241581502165,0.8259304761886597,0.14285714285714285,-0.14285714285714285,-1,-1
0.5729115645783189,0.6483672857284546,-0.14285714285714285,0.14285714285714285,1,1
0.5727989935228841,0.8721680045127869,-0.14285714285714285,0.14285714285714285,1,1
0.572686444979409,0.5221463441848755,-0.14285714285714285,0.14285714285714285,1,1
0.5725739189433918,0.08007819950580597,0.0,0.0,1,0
0.5724614154103315,0.49764284491539,0.16666666666666666,-0.16666666666666666,1,-1
0.5723489343757278,0.5423630475997925,-0.16666666666666666,0.16666666666666666,-1,1
0.5722364758350815,1.1545710563659668,0.2,-0.2,-1,-1
0.5721240397838945,1.116896152496338,0.2,-0.2,-1,-1
0.572011626217669,1.0969698429107666,0.2,-0.2,-1,-1
0.5718992351319087,1.424922227859497,-0.125,0.125,-1,1
0.5717868665221179,0.3642869293689728,-0.125,0.125,-1,1
0.5716745203838017,0.818256676197052,-0.2,0.2,1,1
0.5715621967124666,1.0743166208267212,-0.1111111111111111,0.1111111111111111,1,1
0.5714498955036192,0.6315783262252808,-0.125,0.125,-1,1
0.5713376167527678,1.1393401622772217,-0.2,0.2,1,1
0.5712253604554213,0.5340563654899597,-0.2,0.2,1,1
0.5711131266070891,0.2550542950630188,-0.14285714285714285,0.14285714285714285,1,1
0.5710009152032821,0.7012784481048584,-0.14285714285714285,0.14285714285714285,1,1
0.5708887262395118,0.4105837345123291,0.2,-0.2,-1,-1
0.5707765597112906,1.1487352848052979,0.16666666666666666,-0.16666666666666666,1,-1
0.570664415614132,0.8297095894813538,0.16666666666666666,-0.16666666666666666,1,-1
0.5705522939435498,0.4909527003765106,-0.16666666666666666,0.16666666666666666,-1,1
0.5704401946950596,0.5108094215393066,0.14285714285714285,-0.14285714285714285,-1,-1
0.5703281178641774,0.3243904709815979,0.16666666666666666,-0.16666666666666666,1,-1
0.5702160634464198,0.5113182663917542,0.125,-0.125,1,-1
0.5701040314373048,0.3544757664203644,-0.2,0.2,1,1
0.5699920218323512,0.8749672174453735,0.14285714285714285,-0.14285714285714285,-1,-1
0.5698800346270786,0.5669565200805664,0.2,-0.2,-1,-1
0.5697680698170073,1.0888376235961914,0.2,-0.2,-1,-1
0.569656127397659,0.8793904781341553,-0.14285714285714285,0.14285714285714285,1,1
0.5695442073645559,0.16206540167331696,0.0,0.0,1,0
0.5694323097132211,0.5216087102890015,-0.2,0.2,1,1
0.5693204344391788,0.33381620049476624,-0.1111111111111111,0.1111111111111111,1,1
0.569208581537954,0.7967861890792847,-0.2,0.2,1,1
0.5690967510050724,0.3361673057079315,0.2,-0.2,-1,-1
0.5689849428360609,0.6068853139877319,0.14285714285714285,-0.14285714285714285,-1,-1
0.5688731570264474,1.3069581985473633,0.14285714285714285,-0.14285714285714285,-1,-1
0.5687613935717601,0.7193247675895691,-0.1111111111111111,0.1111111111111111,1,1
0.5686496524675286,1.1517685651779175,0.14285714285714285,-0.14285714285714285,-1,-1
0.5685379337092833,0.630984902381897,0.14285714285714285,-0.14285714285714285,-1,-1
0.5684262372925555,0.529737114906311,0.125,-0.125,1,-1
0.5683145632128772,0.6802780032157898,0.2,-0.2,-1,-1
0.5682029114657815,0.5798597931861877,-0.1111111111111111,0.1111111111111111,1,1
0.5680912820468023,0.49488404393196106,-0.14285714285714285,0.14285714285714285,1,1
0.5679796749514745,1.5196254253387451,0.125,-0.125,1,-1
0.5678680901753338,1.496415615081787,-0.1111111111111111,0.1111111111111111,1,1
0.5677565277139167,0.4383937120437622,0.2,-0.2,-1,-1
0.5676449875627608,0.34779757261276245,0.0,0.0,-1,0
0.5675334697174046,1.1863750219345093,0.125,-0.125,1,-1
0.5674219741733871,1.0717048645019531,-0.16666666666666666,0.16666666666666666,-1,1
0.5673105009262488,0.9631567597389221,-0.16666666666666666,0.16666666666666666,-1,1
0.5671990499715305,1.0837489366531372,0.16666666666666666,-0.16666666666666666,1,-1
0.5670876213047743,1.1247683763504028,-0.14285714285714285,0.14285714285714285,1,1
0.5669762149215231,0.34406495094299316,0.0,0.0,1,0
0.5668648308173204,0.8814342021942139,0.2,-0.2,-1,-1
0.5667534689877111,0.9788510203361511,-0.2,0.2,1,1
0.5666421294282407,0.4043736159801483,-0.16666666666666666,0.16666666666666666,-1,1
0.5665308121344554,0.9470778703689575,-0.125,0.125,-1,1
0.5664195171019027,0.871215283870697,0.2,-0.2,-1,-1
0.5663082443261309,0.15543144941329956,0.0,0.0,1,0
0.5661969938026888,0.9332486987113953,-0.14285714285714285,0.14285714285714285,1,1
0.5660857655271266,0.9438179731369019,0.1111111111111111,-0.1111111111111111,-1,-1
0.5659745594949951,0.35722625255584717,0.0,0.0,-1,0
0.5658633757018461,0.6821773052215576,-0.16666666666666666,0.16666666666666666,-1,1
0.5657522141432321,1.3455309867858887,-0.16666666666666666,0.16666666666666666,-1,1
0.5656410748147067,0.325293630361557,0.0,0.0,-1,0
0.5655299577118245,0.3167820870876312,0.0,0.0,1,0
0.5654188628301405,0.9279538989067078,-0.14285714285714285,0.14285714285714285,1,1
0.5653077901652113,1.328235149383545,0.125,-0.125,1,-1
0.5651967397125937,0.8865398168563843,-0.14285714285714285,0.14285714285714285,1,1
0.5650857114678457,0.8948496580123901,-0.2,0.2,1,1
0.5649747054265263,0.9060555696487427,0.2,-0.2,-1,-1
0.5648637215841952,0.6605463027954102,0.125,-0.125,1,-1
0.564752759936413,1.0802780389785767,0.2,-0.2,-1,-1
0.5646418204787412,1.1971513032913208,-0.2,0.2,1,1
0.5645309032067424,0.20527756214141846,0.0,0.0,-1,0
0.5644200081159798,0.8848515152931213,0.14285714285714285,-0.14285714285714285,-1,-1
0.5643091352020176,0.9985848069190979,-0.16666666666666666,0.16666666666666666,-1,1
0.5641982844604209,0.7732756733894348,-0.14285714285714285,0.14285714285714285,1,1
0.5640874558867556,0.6598694324493408,-0.14285714285714285,0.14285714285714285,1,1
0.5639766494765885,0.10574880242347717,0.0,0.0,-1,0
0.5638658652254877,0.7741963863372803,0.16666666666666666,-0.16666666666666666,1,-1
0.5637551031290214,1.1506434679031372,-0.125,0.125,-1,1
0.5636443631827593,0.612128496170044,-0.16666666666666666,0.16666666666666666,-1,1
0.5635336453822719,0.7900301814079285,0.14285714285714285,-0.14285714285714285,-1,-1
0.5634229497231303,1.167728304862976,-0.2,0.2,1,1
0.5633122762009068,0.22556784749031067,0.0,0.0,-1,0
0.5632016248111745,0.8798201084136963,0.1111111111111111,-0.1111111111111111,-1,-1
0.5630909955495073,0.6724621057510376,0.16666666666666666,-0.16666666666666666,1,-1
0.5629803884114798,1.0070545673370361,-0.16666666666666666,0.16666666666666666,-1,1
0.562869803392668,1.1211698055267334,-0.2,0.2,1,1
0.5627592404886484,0.5360029935836792,0.125,-0.125,1,-1
0.5626486996949985,0.5047631859779358,-0.125,0.125,-1,1
0.5625381810072967,0.1665927916765213,0.0,0.0,-1,0
0.5624276844211221,0.8246204853057861,0.2,-0.2,-1,-1
0.5623172099320551,0.6154112219810486,-0.16666666666666666,0.16666666666666666,-1,1
0.5622067575356765,0.6738256216049194,0.1111111111111111,-0.1111111111111111,-1,-1
0.5620963272275683,0.4078957438468933,0.125,-0.125,1,-1
0.5619859190033132,0.8605293035507202,0.14285714285714285,-0.14285714285714285,-1,-1
0.561875532858495,0.9996891021728516,0.14285714285714285,-0.14285714285714285,-1,-1
0.5617651687886982,0.8498862981796265,0.125,-0.125,1,-1
0.5616548267895082,0.8289830684661865,-0.16666666666666666,0.16666666666666666,-1,1
0.5615445068565112,1.0870810747146606,0.125,-0.125,1,-1
0.5614342089852947,1.0123703479766846,0.14285714285714285,-0.14285714285714285,-1,-1
0.5613239331714467,0.21781495213508606,0.0,0.0,1,0
0.561213679410556,0.9811765551567078,0.14285714285714285,-0.14285714285714285,-1,-1
0.5611034476982125,1.6408363580703735,0.16666666666666666,-0.16666666666666666,1,-1
0.5609932380300071,1.2261220216751099,0.125,-0.125,1,-1
0.5608830504015312,1.2278167009353638,0.14285714285714285,-0.14285714285714285,-1,-1
0.5607728848083774,0.8190181851387024,-0.125,0.125,-1,1
0.5606627412461391,0.04299663379788399,0.0,0.0,-1,0
0.5605526197104106,0.7568990588188171,0.125,-0.125,1,-1
0.5604425201967869,0.09431851655244827,0.0,0.0,1,0
0.560332442700864,0.7494080066680908,-0.2,0.2,1,1
0.5602223872182389,0.03969810903072357,0.0,0.0,-1,0
0.5601123537445094,0.7952172160148621,0.2,-0.2,-1,-1
0.5600023422752741,0.624754786491394,-0.16666666666666666,0.16666666666666666,-1,1
0.5598923528061327,0.12126410752534866,0.0,0.0,-1,0
0.5597823853326853,0.758603572845459,0.16666666666666666,-0.16666666666666666,1,-1
0.5596724398505335,0.7279577851295471,-0.1111111111111111,0.1111111111111111,1,1
0.5595625163552793,0.7112417221069336,0.2,-0.2,-1,-1
0.5594526148425258,0.6891654133796692,0.14285714285714285,-0.14285714285714285,-1,-1
0.559342735307877,0.053415216505527496,0.0,0.0,-1,0
0.5592328777469378,0.9990379810333252,0.14285714285714285,-0.14285714285714285,-1,-1
0.5591230421553137,0.8278439044952393,0.14285714285714285,-0.14285714285714285,-1,-1
0.5590132285286114,0.715175986289978,-0.125,0.125,-1,1
0.5589034368624383,0.49966558814048767,0.14285714285714285,-0.14285714285714285,-1,-1
0.5587936671524026,0.801052451133728,0.1111111111111111,-0.1111111111111111,-1,-1
0.5586839193941138,0.5864152908325195,-0.14285714285714285,0.14285714285714285,1,1
0.5585741935831818,0.5299125909805298,0.2,-0.2,-1,-1
0.5584644897152177,0.5053125619888306,-0.16666666666666666,0.16666666666666666,-1,1
0.5583548077858331,0.6630634665489197,-0.14285714285714285,0.14285714285714285,1,1
0.558245147790641,0.004054348915815353,0.0,0.0,-1,0
0.5581355097252549,0.49681535363197327,-0.16666666666666666,0.16666666666666666,-1,1
0.5580258935852893,0.7910021543502808,0.14285714285714285,-0.14285714285714285,-1,-1
0.5579162993663594,0.3747433125972748,0.125,-0.125,1,-1
0.5578067270640816,0.8915186524391174,0.125,-0.125,1,-1
0.5576971766740729,0.09630201756954193,0.0,0.0,1,0
0.5575876481919515,0.6805742979049683,-0.2,0.2,1,1
0.557478141613336,0.7166019678115845,0.125,-0.125,1,-1
0.5573686569338462,0.8078182935714722,0.16666666666666666,-0.16666666666666666,1,-1
